FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,4,전라남도 목포시,전라남도교육청,전라남도교육청,Q100000001,1500000,N,0,복식부기,예산세출,382410000,105670000,329724000,275868000,1397291000,S140000212,4527598000,14904588.1,Q100000001,15,일반고등학교,N,목포홍일고등학교,,,
사립,4,전라남도 목포시,전라남도교육청,전라남도교육청,Q100000001,4500000,N,0,복식부기,예산세출,435218000,84870000,125530000,215460000,1332830000,S140000215,3907697000,12436059.1,Q100000001,15,일반고등학교,N,문태고등학교,,,
사립,4,전라남도 무안군,전라남도교육청,전라남도교육청,Q100000001,3715000,N,0,복식부기,예산세출,344866000,112326000,13264000,149050000,961623000,S140000217,2658696000,11820445.7,Q100000001,15,일반고등학교,N,백제고등학교,,,
사립,4,전라남도 보성군,전라남도교육청,전라남도교육청,Q100000001,4001000,N,0,복식부기,예산세출,248450000,81293000,32825000,148240000,1011450000,S140000219,2877898000,14206958.1,Q100000001,15,일반고등학교,N,벌교고등학교,,,
사립,4,전라남도 보성군,전라남도교육청,전라남도교육청,Q100000001,1000000,N,0,복식부기,예산세출,179381000,39860000,4950000,22180000,162611000,S140000221,914994000,60226181.8,Q100000001,15,일반고등학교,N,벌교여자고등학교,,,
사립,4,전라남도 순천시,전라남도교육청,전라남도교육청,Q100000001,0,N,0,복식부기,예산세출,447616000,135415000,11100000,212779000,728965000,S140000241,4887165000,10831433.4,Q100000001,15,일반고등학교,N,순천강남여자고등학교,,,
사립,4,전라남도 순천시,전라남도교육청,전라남도교육청,Q100000001,2500000,N,0,복식부기,예산세출,530006000,114766000,222401000,262499000,1099001000,S140000245,4598649000,10014401.8,Q100000001,15,일반고등학교,N,순천금당고등학교,,,
사립,4,전라남도 순천시,전라남도교육청,전라남도교육청,Q100000001,5300000,N,0,복식부기,예산세출,584370000,101200000,186004000,215742000,1337454000,S140000246,4989787000,10847744.2,Q100000001,15,일반고등학교,N,순천매산고등학교,,고,4.0
사립,4,전라남도 순천시,전라남도교육청,전라남도교육청,Q100000001,4000000,N,700000,복식부기,예산세출,492508000,100605000,21500000,249186000,1026502000,S140000247,4521310000,10416089.3,Q100000001,15,일반고등학교,N,순천매산여자고등학교,,고,4.0
사립,4,전라남도 순천시,전라남도교육청,전라남도교육청,Q100000001,5000000,N,10000000,복식부기,예산세출,360344000,162928000,53800000,293556000,852058000,S140000253,4717417000,11694027.2,Q100000001,15,특성화고등학교,N,순천청암고등학교,,,
사립,4,전라남도 순천시,전라남도교육청,전라남도교육청,Q100000001,4000000,N,0,복식부기,예산세출,502011000,82215000,25100000,210920000,815371000,S140000254,4066789000,11645726.5,Q100000001,15,특성화고등학교,N,순천효산고등학교,,,
사립,4,전라남도 순천시,전라남도교육청,전라남도교육청,Q100000001,5000000,N,0,복식부기,예산세출,458366000,223200000,187756000,213150000,1678713000,S140000255,4550834000,11274297.4,Q100000001,15,일반고등학교,N,순천효천고등학교,,,
사립,4,전라남도 여수시,전라남도교육청,전라남도교육청,Q100000001,7835000,N,30000000,복식부기,예산세출,562736000,275817000,203173000,432550000,1203190000,S140000263,5895691000,12719338.3,Q100000001,15,특성화고등학교,N,여수공업고등학교,,고,4.0
사립,4,전라남도 여수시,전라남도교육청,전라남도교육청,Q100000001,5960000,N,18000000,복식부기,예산세출,576562000,112056000,52985000,246196000,836112000,S140000267,5936898000,11348059.8,Q100000001,15,특성화고등학교,N,여수정보과학고등학교,,,
사립,4,전라남도 여수시,전라남도교육청,전라남도교육청,Q100000001,3000000,N,0,복식부기,예산세출,460913000,133970000,33350000,247491000,989382000,S140000268,4878891000,12357137.4,Q100000001,15,일반고등학교,N,여수중앙여자고등학교,,고,4.0
사립,4,전라남도 여수시,전라남도교육청,전라남도교육청,Q100000001,3579000,N,0,복식부기,예산세출,307330000,82946000,57214000,226681000,778519000,S140000270,3480234000,13199205.9,Q100000001,15,일반고등학교,N,여양고등학교,,,
사립,4,전라남도 영광군,전라남도교육청,전라남도교육청,Q100000001,2000000,N,0,복식부기,예산세출,227919000,103083000,10000000,139680000,440432000,S140000280,1556854000,33513081.1,Q100000001,15,특성화고등학교,N,영산성지고등학교,,고,4.0
사립,4,전라남도 나주시,전라남도교육청,전라남도교육청,Q100000001,2857000,N,0,복식부기,예산세출,203164000,74694000,17728000,121386000,176557000,S140000282,2228083000,11768620.8,Q100000001,15,일반고등학교,N,영산고등학교,,고,4.0
사립,4,전라남도 영암군,전라남도교육청,전라남도교육청,Q100000001,2436000,N,0,복식부기,예산세출,218052000,74136000,27564000,87930000,722796000,S140000287,2127302000,17622789.2,Q100000001,15,일반고등학교,N,영암여자고등학교,,,
사립,4,전라남도 목포시,전라남도교육청,전라남도교육청,Q100000001,5000000,N,0,복식부기,예산세출,427653000,87260000,180948000,181900000,1215346000,S140000288,3939863000,12874136.5,Q100000001,15,일반고등학교,N,영흥고등학교,,고,4.0
사립,4,전라남도 보성군,전라남도교육청,전라남도교육청,Q100000001,3000000,N,0,복식부기,예산세출,288892000,60700000,28050000,81570000,505003000,S140000289,1809624000,16238824.6,Q100000001,15,일반고등학교,N,예당고등학교,,,
사립,4,전라남도 곡성군,전라남도교육청,전라남도교육청,Q100000001,2000000,N,0,복식부기,예산세출,274536000,119009000,120200000,192329000,542968000,S140000290,2334325000,15864455.8,Q100000001,15,일반고등학교,N,옥과고등학교,,고,4.0
사립,4,전라남도 장성군,전라남도교육청,전라남도교육청,Q100000001,3433000,N,0,복식부기,예산세출,419270000,71660000,247353000,171066000,1585873000,S140000295,3425161000,14809540.0,Q100000001,15,일반고등학교,N,장성고등학교,,,
사립,4,전라남도 무안군,전라남도교육청,전라남도교육청,Q100000001,0,N,20000000,복식부기,예산세출,254537000,150306000,746690000,238867000,1084012000,S140000303,3165778000,13476642.9,Q100000001,15,특수목적고등학교,N,전남예술고등학교,,고,4.0
사립,4,전라남도 진도군,전라남도교육청,전라남도교육청,Q100000001,2772000,N,0,복식부기,예산세출,284084000,70552000,72100000,115004000,640317000,S140000312,2684888000,15859495.9,Q100000001,15,일반고등학교,N,진도고등학교,,고,4.0
사립,4,전라남도 여수시,전라남도교육청,전라남도교육청,Q100000001,3000000,N,0,복식부기,예산세출,374287000,75694000,16376000,121290000,858297000,S140000316,4854874000,16855128.3,Q100000001,15,특성화고등학교,N,진성여자고등학교,,,
사립,4,전라남도 담양군,전라남도교육청,전라남도교육청,Q100000001,10000000,N,60000000,복식부기,예산세출,664447000,147608000,461145000,352144000,3354409000,S140000317,5132200000,18279987.4,Q100000001,15,일반고등학교,N,창평고등학교,,,
사립,4,전라남도 담양군,전라남도교육청,전라남도교육청,Q100000001,2181000,N,0,복식부기,예산세출,277866000,106522000,173156000,101402000,1240445000,S140000321,1958924000,22444744.2,Q100000001,15,특성화고등학교,N,한빛고등학교,,고,4.0
사립,4,전라남도 여수시,전라남도교육청,전라남도교육청,Q100000001,0,N,0,복식부기,예산세출,396251000,86203000,65459000,314434000,1067706000,S140000322,4449264000,11598758.2,Q100000001,15,일반고등학교,N,한영고등학교,,,
사립,4,전라남도 함평군,전라남도교육청,전라남도교육청,Q100000001,2231000,N,0,복식부기,예산세출,240937000,60200000,8926000,85214000,712031000,S140000323,2296400000,16533684.5,Q100000001,15,일반고등학교,N,함평고등학교,,,
사립,4,전라남도 영광군,전라남도교육청,전라남도교육청,Q100000001,4320000,N,0,복식부기,예산세출,337993000,146045000,35641000,298901000,1749067000,S140000330,4101012000,13873137.2,Q100000001,15,일반고등학교,N,해룡고등학교,,고,4.0
사립,4,전라남도 해남군,전라남도교육청,전라남도교육청,Q100000001,2100000,N,0,복식부기,예산세출,212318000,49960000,9300000,72911000,605113000,S140000337,1473686000,20211566.7,Q100000001,15,일반고등학교,N,화원고등학교,,,
